Year,Week,Region,VCI,TCI,VHI
2016,7,Чернівецька,66.44,24.69,45.56
2016,8,Чернівецька,63.9,28.56,46.23
2016,9,Чернівецька,60.54,35.36,47.95
2016,10,Чернівецька,58.32,39.73,49.03
2016,11,Чернівецька,77.58,16.41,47.0
2016,12,Чернівецька,81.18,15.8,48.49
2016,13,Чернівецька,83.34,15.77,49.56
2016,14,Чернівецька,85.56,14.35,49.95
2016,15,Чернівецька,86.62,14.46,50.54
2016,16,Чернівецька,85.48,19.0,52.24
2016,17,Чернівецька,84.06,25.14,54.6
2016,18,Чернівецька,80.88,31.86,56.37
2016,19,Чернівецька,76.24,36.43,56.34
2016,20,Чернівецька,73.16,38.38,55.77
2016,21,Чернівецька,71.53,38.84,55.19
2016,22,Чернівецька,69.51,40.76,55.13
2016,23,Чернівецька,69.86,39.1,54.48
2016,24,Чернівецька,70.99,35.51,53.25
2016,25,Чернівецька,72.62,31.93,52.28
2016,26,Чернівецька,73.43,33.27,53.35
2016,27,Чернівецька,73.96,33.93,53.94
2016,28,Чернівецька,75.68,32.71,54.2
2016,29,Чернівецька,75.85,33.44,54.65
2016,30,Чернівецька,75.43,30.23,52.83
2016,31,Чернівецька,72.02,27.35,49.69
2016,32,Чернівецька,69.2,24.38,46.79
2016,33,Чернівецька,66.33,20.57,43.45
2016,34,Чернівецька,60.19,16.56,38.38
2016,35,Чернівецька,54.84,13.68,34.26
2016,36,Чернівецька,48.57,13.94,31.25
2016,37,Чернівецька,45.72,14.7,30.21
2016,38,Чернівецька,44.67,18.45,31.56
2016,39,Чернівецька,40.07,33.6,36.83
2016,40,Чернівецька,35.69,52.38,44.03
2016,41,Чернівецька,34.8,58.98,46.89
2016,42,Чернівецька,34.7,63.79,49.25
2016,43,Чернівецька,35.96,57.46,46.71
2016,44,Чернівецька,36.74,50.51,43.63
2016,45,Чернівецька,40.78,45.27,43.03
2016,46,Чернівецька,44.81,44.05,44.43
2016,47,Чернівецька,46.0,48.42,47.21
2016,48,Чернівецька,48.09,54.61,51.35
2016,49,Чернівецька,48.44,52.2,50.32
2016,50,Чернівецька,51.69,45.52,48.61
2016,51,Чернівецька,57.45,39.11,48.28
2016,52,Чернівецька,58.63,40.4,49.51
2017,1,Чернівецька,57.55,42.84,50.19
2017,2,Чернівецька,53.77,46.29,50.03
2017,3,Чернівецька,49.15,51.1,50.13
2017,4,Чернівецька,46.66,53.15,49.9
2017,5,Чернівецька,46.99,47.59,47.29
2017,6,Чернівецька,49.32,39.66,44.49
2017,7,Чернівецька,52.6,31.7,42.15
2017,8,Чернівецька,60.23,25.26,42.74
2017,9,Чернівецька,65.95,21.94,43.95
2017,10,Чернівецька,70.98,17.59,44.29
2017,11,Чернівецька,72.85,13.18,43.02
2017,12,Чернівецька,77.05,12.7,44.88
2017,13,Чернівецька,80.53,12.77,46.65
2017,14,Чернівецька,82.73,12.4,47.56
2017,15,Чернівецька,83.38,14.26,48.82
2017,16,Чернівецька,80.33,20.85,50.59
2017,17,Чернівецька,77.92,31.01,54.46
2017,18,Чернівецька,76.33,38.25,57.29
2017,19,Чернівецька,74.82,40.33,57.57
2017,20,Чернівецька,74.83,38.81,56.82
2017,21,Чернівецька,75.65,37.93,56.79
2017,22,Чернівецька,75.68,40.27,57.98
2017,23,Чернівецька,77.17,38.81,57.99
2017,24,Чернівецька,79.77,32.54,56.16
2017,25,Чернівецька,81.99,28.44,55.22
2017,26,Чернівецька,81.03,27.74,54.39
2017,27,Чернівецька,79.43,26.78,53.1
2017,28,Чернівецька,79.07,30.19,54.63
2017,29,Чернівецька,77.26,33.79,55.52
2017,30,Чернівецька,75.72,31.08,53.4
2017,31,Чернівецька,71.28,29.02,50.15
2017,32,Чернівецька,66.46,31.09,48.78
2017,33,Чернівецька,63.81,32.37,48.09
2017,34,Чернівецька,59.92,38.0,48.96
2017,35,Чернівецька,58.3,40.17,49.24
2017,36,Чернівецька,57.16,44.92,51.04
2017,37,Чернівецька,56.59,52.06,54.33
2017,38,Чернівецька,55.24,54.43,54.83
2017,39,Чернівецька,53.55,55.0,54.27
2017,40,Чернівецька,50.29,61.56,55.93
2017,41,Чернівецька,50.24,56.86,53.55
2017,42,Чернівецька,50.84,51.98,51.41
2017,43,Чернівецька,52.67,45.33,49.0
2017,44,Чернівецька,49.95,44.49,47.22
2017,45,Чернівецька,51.53,41.82,46.67
2017,46,Чернівецька,51.52,40.75,46.14
2017,47,Чернівецька,51.34,43.94,47.64
2017,48,Чернівецька,50.92,49.0,49.96
2017,49,Чернівецька,51.75,50.25,51.0
2017,50,Чернівецька,55.82,43.63,49.72
2017,51,Чернівецька,64.4,34.75,49.57
2017,52,Чернівецька,69.41,33.52,51.46
2018,1,Чернівецька,70.67,34.55,52.61
2018,2,Чернівецька,68.16,37.34,52.75
2018,3,Чернівецька,63.93,44.52,54.22
2018,4,Чернівецька,58.38,49.8,54.09
2018,5,Чернівецька,50.68,53.26,51.97
2018,6,Чернівецька,40.77,61.88,51.33
2018,7,Чернівецька,33.92,66.03,49.98
2018,8,Чернівецька,33.24,66.18,49.71
2018,9,Чернівецька,33.91,66.84,50.38
2018,10,Чернівецька,35.82,64.79,50.31
2018,11,Чернівецька,38.11,61.56,49.84
2018,12,Чернівецька,44.57,56.58,50.58
2018,13,Чернівецька,53.94,47.81,50.88
2018,14,Чернівецька,66.74,35.88,51.31
2018,15,Чернівецька,76.93,27.63,52.28
2018,16,Чернівецька,83.9,20.4,52.15
2018,17,Чернівецька,86.63,17.16,51.89
2018,18,Чернівецька,85.19,21.89,53.54
2018,19,Чернівецька,82.06,28.7,55.38
2018,20,Чернівецька,79.1,32.24,55.67
2018,21,Чернівецька,76.26,34.96,55.61
2018,22,Чернівецька,73.58,36.03,54.8
2018,23,Чернівецька,70.1,42.17,56.13
2018,24,Чернівецька,65.38,52.12,58.75
2018,25,Чернівецька,63.41,57.78,60.59
2018,26,Чернівецька,65.06,58.28,61.67
2018,27,Чернівецька,66.05,63.26,64.66
2018,28,Чернівецька,68.5,66.83,67.67
2018,29,Чернівецька,73.61,61.05,67.33
2018,30,Чернівецька,77.02,54.71,65.87
2018,31,Чернівецька,77.16,50.65,63.9
2018,32,Чернівецька,78.0,44.04,61.02
2018,33,Чернівецька,76.46,41.53,58.99
2018,34,Чернівецька,73.99,38.89,56.44
2018,35,Чернівецька,73.08,31.57,52.32
2018,36,Чернівецька,72.21,25.1,48.66
2018,37,Чернівецька,70.5,22.49,46.5
2018,38,Чернівецька,67.46,19.65,43.56
2018,39,Чернівецька,65.99,14.1,40.04
2018,40,Чернівецька,62.48,13.55,38.02
2018,41,Чернівецька,57.86,9.76,33.81
2018,42,Чернівецька,56.46,6.69,31.58
2018,43,Чернівецька,57.18,5.58,31.38
2018,44,Чернівецька,57.53,6.83,32.18
2018,45,Чернівецька,57.62,16.43,37.03
2018,46,Чернівецька,54.26,25.91,40.09
2018,47,Чернівецька,48.91,36.8,42.85
2018,48,Чернівецька,44.09,50.04,47.06
2018,49,Чернівецька,39.02,57.62,48.32
2018,50,Чернівецька,37.74,58.54,48.14
2018,51,Чернівецька,40.82,56.76,48.79
2018,52,Чернівецька,42.75,55.92,49.34
2019,1,Чернівецька,42.26,58.36,50.31
2019,2,Чернівецька,40.85,61.46,51.15
2019,3,Чернівецька,41.48,61.96,51.72
2019,4,Чернівецька,44.36,56.53,50.45
2019,5,Чернівецька,48.8,44.42,46.61
2019,6,Чернівецька,54.54,33.05,43.8
2019,7,Чернівецька,59.3,23.63,41.47
2019,8,Чернівецька,65.35,16.93,41.14
2019,9,Чернівецька,69.41,16.14,42.78
2019,10,Чернівецька,72.67,15.62,44.14
2019,11,Чернівецька,73.77,12.52,43.15
2019,12,Чернівецька,74.99,14.25,44.62
2019,13,Чернівецька,74.22,16.97,45.59
2019,14,Чернівецька,74.04,18.02,46.03
2019,15,Чернівецька,71.75,23.0,47.37
2019,16,Чернівецька,68.82,32.85,50.84
2019,17,Чернівецька,67.43,43.58,55.51
2019,18,Чернівецька,67.07,50.92,59.0
2019,19,Чернівецька,65.9,57.7,61.8
2019,20,Чернівецька,66.77,59.48,63.13
2019,21,Чернівецька,69.39,56.88,63.13
2019,22,Чернівецька,69.15,60.65,64.9
2019,23,Чернівецька,71.32,57.72,64.52
2019,24,Чернівецька,75.52,49.94,62.73
2019,25,Чернівецька,75.76,49.16,62.46
2019,26,Чернівецька,74.34,50.4,62.37
2019,27,Чернівецька,73.42,51.51,62.47
2019,28,Чернівецька,73.57,53.02,63.3
2019,29,Чернівецька,74.3,50.06,62.18
2019,30,Чернівецька,76.06,42.89,59.48
2019,31,Чернівецька,75.98,36.77,56.37
2019,32,Чернівецька,74.84,32.64,53.74
2019,33,Чернівецька,72.92,28.75,50.84
2019,34,Чернівецька,70.84,22.89,46.87
2019,35,Чернівецька,68.28,20.65,44.46
2019,36,Чернівецька,66.15,17.98,42.07
2019,37,Чернівецька,64.38,13.47,38.92
2019,38,Чернівецька,60.66,13.65,37.16
2019,39,Чернівецька,57.34,12.21,34.77
2019,40,Чернівецька,53.79,8.95,31.37
2019,41,Чернівецька,50.44,5.89,28.17
2019,42,Чернівецька,50.83,3.7,27.27
2019,43,Чернівецька,54.05,2.63,28.34
2019,44,Чернівецька,55.84,2.4,29.12
2019,45,Чернівецька,61.06,3.84,32.45
2019,46,Чернівецька,61.49,7.9,34.7
2019,47,Чернівецька,64.09,11.73,37.91
2019,48,Чернівецька,67.47,13.09,40.28
2019,49,Чернівецька,69.96,11.93,40.94
2019,50,Чернівецька,72.77,8.84,40.8
2019,51,Чернівецька,73.84,10.12,41.98
2019,52,Чернівецька,74.35,14.37,44.36
2020,1,Чернівецька,74.87,16.62,45.74
2020,2,Чернівецька,72.51,18.58,45.54
2020,3,Чернівецька,70.36,19.04,44.7
2020,4,Чернівецька,69.06,19.63,44.35
2020,5,Чернівецька,68.72,17.85,43.29
2020,6,Чернівецька,68.44,16.4,42.42
2020,7,Чернівецька,65.91,18.58,42.25
2020,8,Чернівецька,68.25,19.66,43.95
2020,9,Чернівецька,72.08,18.97,45.52
2020,10,Чернівецька,75.92,18.22,47.07
2020,11,Чернівецька,77.19,16.39,46.79
2020,12,Чернівецька,79.38,15.95,47.67
2020,13,Чернівецька,79.95,13.85,46.9
2020,14,Чернівецька,80.87,9.94,45.41
2020,15,Чернівецька,79.38,9.49,44.44
2020,16,Чернівецька,74.94,14.23,44.59
2020,17,Чернівецька,72.33,20.44,46.38
2020,18,Чернівецька,71.19,25.22,48.2
2020,19,Чернівецька,66.88,34.73,50.8
2020,20,Чернівецька,63.03,45.52,54.27
2020,21,Чернівецька,61.55,51.84,56.69
2020,22,Чернівецька,59.45,57.43,58.44
2020,23,Чернівецька,59.54,59.74,59.64
2020,24,Чернівецька,62.47,59.64,61.06
2020,25,Чернівецька,68.12,54.22,61.17
2020,26,Чернівецька,73.36,47.23,60.3
2020,27,Чернівецька,76.42,46.4,61.41
2020,28,Чернівецька,78.49,50.16,64.33
2020,29,Чернівецька,80.33,52.48,66.4
2020,30,Чернівецька,83.11,48.65,65.88
2020,31,Чернівецька,83.65,44.27,63.96
2020,32,Чернівецька,82.97,41.54,62.26
2020,33,Чернівецька,82.2,38.74,60.47
2020,34,Чернівецька,78.98,39.83,59.4
2020,35,Чернівецька,75.35,39.19,57.27
2020,36,Чернівецька,74.84,31.41,53.13
2020,37,Чернівецька,73.94,25.13,49.54
2020,38,Чернівецька,67.14,27.44,47.29
2020,39,Чернівецька,59.52,34.1,46.81
2020,40,Чернівецька,52.55,45.35,48.95
2020,41,Чернівецька,50.39,44.22,47.3
2020,42,Чернівецька,53.73,37.08,45.41
2020,43,Чернівецька,60.55,28.15,44.35
2020,44,Чернівецька,65.53,23.09,44.31
2020,45,Чернівецька,74.16,20.2,47.18
2020,46,Чернівецька,77.87,18.52,48.19
2020,47,Чернівецька,80.16,18.9,49.53
2020,48,Чернівецька,79.01,24.22,51.62
2020,49,Чернівецька,77.18,25.01,51.1
2020,50,Чернівецька,79.07,19.73,49.4
2020,51,Чернівецька,81.21,17.64,49.43
2020,52,Чернівецька,82.32,22.6,52.46
2021,1,Чернівецька,82.07,28.36,55.21
2021,2,Чернівецька,78.4,31.36,54.88
2021,3,Чернівецька,72.78,34.63,53.71
2021,4,Чернівецька,65.06,41.89,53.48
2021,5,Чернівецька,56.87,43.84,50.36
2021,6,Чернівецька,51.93,42.67,47.3
2021,7,Чернівецька,49.7,40.79,45.25
2021,8,Чернівецька,52.58,37.58,45.08
2021,9,Чернівецька,57.35,35.85,46.6
2021,10,Чернівецька,59.65,34.45,47.05
2021,11,Чернівецька,59.95,32.44,46.19
2021,12,Чернівецька,62.53,31.3,46.92
2021,13,Чернівецька,63.52,29.65,46.58
2021,14,Чернівецька,63.69,29.51,46.6
2021,15,Чернівецька,63.97,30.82,47.39
2021,16,Чернівецька,61.73,36.47,49.1
2021,17,Чернівецька,60.14,43.97,52.05
2021,18,Чернівецька,61.75,48.21,54.98
2021,19,Чернівецька,60.77,53.48,57.13
2021,20,Чернівецька,58.99,56.9,57.94
2021,21,Чернівецька,58.38,58.28,58.33
2021,22,Чернівецька,58.67,59.17,58.92
2021,23,Чернівецька,62.38,56.65,59.52
2021,24,Чернівецька,67.49,54.22,60.86
2021,25,Чернівецька,74.58,46.47,60.53
2021,26,Чернівецька,79.61,37.57,58.59
2021,27,Чернівецька,82.01,34.49,58.25
2021,28,Чернівецька,84.35,37.55,60.95
2021,29,Чернівецька,85.81,42.58,64.19
2021,30,Чернівецька,89.13,42.26,65.7
2021,31,Чернівецька,90.94,42.34,66.64
2021,32,Чернівецька,90.15,50.67,70.41
2021,33,Чернівецька,89.56,57.94,73.75
2021,34,Чернівецька,89.71,59.64,74.68
2021,35,Чернівецька,88.68,61.17,74.92
2021,36,Чернівецька,86.44,58.76,72.6
2021,37,Чернівецька,83.63,52.76,68.19
2021,38,Чернівецька,78.27,49.75,64.01
2021,39,Чернівецька,72.49,48.85,60.67
2021,40,Чернівецька,67.26,48.09,57.67
2021,41,Чернівецька,64.85,32.4,48.63
2021,42,Чернівецька,65.36,19.37,42.36
2021,43,Чернівецька,67.96,12.54,40.25
2021,44,Чернівецька,68.79,7.95,38.37
2021,45,Чернівецька,72.21,9.7,40.96
2021,46,Чернівецька,72.71,12.74,42.73
2021,47,Чернівецька,74.71,15.32,45.01
2021,48,Чернівецька,73.69,22.2,47.95
2021,49,Чернівецька,70.66,27.39,49.02
2021,50,Чернівецька,67.4,30.95,49.18
2021,51,Чернівецька,67.22,32.11,49.66
2021,52,Чернівецька,69.74,32.13,50.93
2022,1,Чернівецька,72.1,33.83,52.97
2022,2,Чернівецька,72.21,32.74,52.48
2022,3,Чернівецька,69.18,34.55,51.87
2022,4,Чернівецька,66.67,36.69,51.68
2022,5,Чернівецька,66.73,31.22,48.97
2022,6,Чернівецька,65.85,27.95,46.9
2022,7,Чернівецька,63.83,28.08,45.95
2022,8,Чернівецька,64.6,27.94,46.27
2022,9,Чернівецька,66.57,26.12,46.35
2022,10,Чернівецька,67.21,26.25,46.73
2022,11,Чернівецька,64.84,25.75,45.29
2022,12,Чернівецька,66.44,20.73,43.59
2022,13,Чернівецька,66.31,16.59,41.45
2022,14,Чернівецька,65.8,14.44,40.12
2022,15,Чернівецька,64.41,14.2,39.3
2022,16,Чернівецька,61.58,15.92,38.75
2022,17,Чернівецька,61.78,16.33,39.06
2022,18,Чернівецька,64.44,16.44,40.44
2022,19,Чернівецька,65.4,17.21,41.31
2022,20,Чернівецька,66.3,16.38,41.34
2022,21,Чернівецька,66.6,15.61,41.1
2022,22,Чернівецька,65.78,16.04,40.91
2022,23,Чернівецька,66.65,15.72,41.19
2022,24,Чернівецька,68.59,10.39,39.49
2022,25,Чернівецька,69.68,6.45,38.06
2022,26,Чернівецька,69.79,5.5,37.64
2022,27,Чернівецька,70.29,5.87,38.08
2022,28,Чернівецька,71.87,9.09,40.48
2022,29,Чернівецька,74.19,12.41,43.3
2022,30,Чернівецька,69.3,25.31,47.3
2022,31,Чернівецька,68.13,29.4,48.76
2022,32,Чернівецька,64.25,36.9,50.58
2022,33,Чернівецька,62.82,38.96,50.89
2022,34,Чернівецька,64.87,36.37,50.62
2022,35,Чернівецька,65.59,40.7,53.14
2022,36,Чернівецька,67.6,44.72,56.16
2022,37,Чернівецька,69.17,45.61,57.39
2022,38,Чернівецька,67.57,45.8,56.68
2022,39,Чернівецька,66.29,42.93,54.61
2022,40,Чернівецька,66.35,39.6,52.98
2022,41,Чернівецька,66.15,28.42,47.29
